"","height","weight"
"1007","63.88437","108.6132"
"1008","68.40851","114.5673"
"1009","67.93251","133.5136"
"1010","70.69674","135.8641"
"1011","68.95083","148.1093"
"1012","66.49457","123.5179"
"1013","68.59369","120.8406"
"1014","66.26442","116.2666"
"1015","69.58656","123.8986"
"1016","67.35651","119.32"
"1017","69.68727","119.4097"
"1018","68.44046","124.5933"
"1019","68.47973","130.8802"
"1020","65.45463","118.2058"
"1021","66.8085","109.6357"
"1022","70.05212","140.2298"
"1023","67.43558","121.5764"
"1024","66.54306","98.30262"
"1025","67.32353","117.6173"
"1026","67.9725","136.5104"
"1027","69.03858","148.9791"
"1028","67.69453","123.9665"
"1029","69.30508","133.5957"
"1030","65.39643","117.2334"
"1031","68.35638","123.5943"
"1032","65.36888","117.7674"
"1033","68.36499","137.2321"
"1034","71.15702","129.1996"
"1035","69.25532","142.4032"
"1036","66.6984","128.4838"
"1037","69.17548","115.3008"
"1038","68.31559","119.5309"
"1039","67.81616","121.7224"
"1040","68.56123","142.8442"
"1041","66.23085","110.1171"
"1042","68.95099","122.0958"
"1043","67.86761","124.8188"
"1044","68.05498","119.3169"
"1045","67.73986","132.4571"
"1046","69.83641","133.0316"
"1047","70.68574","160.8831"
"1048","64.54385","119.127"
"1049","67.93112","138.516"
"1050","67.77291","124.8232"
"1051","69.41312","135.9744"
"1052","67.77213","116.2254"
"1053","67.79965","139.2002"
"1054","67.98313","137.983"
"1055","69.97983","144.5084"
"1056","63.83261","109.1938"
"1057","65.57212","127.228"
"1058","69.34307","124.5517"
"1059","67.28398","114.926"
"1060","68.7435","132.5027"
"1061","69.03112","125.3892"
"1062","69.64426","128.4988"
"1063","66.70052","117.7319"
"1064","67.9143","112.9531"
"1065","64.36849","126.1835"
"1066","65.87507","118.7934"
"1067","67.07427","125.4388"
"1068","69.34545","124.9451"
"1069","69.83212","145.5139"
"1070","66.10245","116.7836"
"1071","69.26205","132.5216"
"1072","68.33525","114.8933"
"1073","69.38017","122.8594"
"1074","69.12887","130.5782"
"1075","68.44658","119.1058"
"1076","66.34542","133.8204"
"1077","70.03275","128.5779"
"1078","70.16523","139.0179"
"1079","68.18324","101.2876"
"1080","70.12378","140.958"
"1081","68.4296","134.6146"
"1082","66.43974","129.9482"
"1083","71.72703","139.064"
"1084","70.72387","135.1996"
"1085","68.09022","129.682"
"1086","70.12976","129.1395"
"1087","66.05393","129.0051"
"1088","69.77059","112.7357"
"1089","68.15816","126.1123"
"1090","69.91372","118.3724"
"1091","65.34461","122.9731"
"1092","68.35621","130.3663"
"1093","64.50585","114.226"
"1094","67.95491","115.7854"
"1095","68.57621","137.9526"
"1096","68.12257","112.2435"
"1097","68.77583","137.237"
"1098","67.92593","124.9418"
"1099","69.1484","135.0961"
"1100","63.20539","114.4199"
"1101","69.2442","122.1823"
"1102","65.88645","129.375"
"1103","67.85186","129.9448"
"1104","65.57418","140.4557"
"1105","66.70819","120.8977"
"1106","69.172","129.159"
"1107","69.23593","137.1397"
"1108","67.57232","145.2218"
"1109","69.50518","140.0956"
"1110","70.60288","124.12"
"1111","66.54152","135.6875"
"1112","69.11494","127.756"
"1113","69.951","144.0475"
"1114","67.70347","131.9333"
"1115","69.19028","135.5263"
"1116","67.8047","151.3579"
"1117","67.62532","124.7073"
"1118","70.36898","135.274"
"1119","71.02595","136.5388"
"1120","69.8452","137.8778"
"1121","67.08638","114.2066"
"1122","68.62013","141.5844"
"1123","64.37275","111.0969"
"1124","65.93523","126.3868"
"1125","65.24285","132.8885"
"1126","70.51481","144.7904"
"1127","66.61129","108.3859"
"1128","67.13394","124.1348"
"1129","66.77634","129.4462"
"1130","67.69385","131.3339"
"1131","67.82809","111.6411"
"1132","66.63254","111.6422"
"1133","67.62229","140.3178"
"1134","69.66798","125.5286"
"1135","62.75039","114.49"
"1136","64.53878","113.998"
"1137","68.01929","117.1931"
"1138","66.38551","138.3156"
"1139","70.18724","122.3712"
"1140","64.646","132.9431"
"1141","67.48819","124.0449"
"1142","72.01807","144.1591"
"1143","66.61356","115.4581"
"1144","65.81803","116.5192"
"1145","71.16185","139.6139"
"1146","68.51977","133.2364"
"1147","64.96088","120.025"
"1148","66.88268","123.1111"
"1149","70.3531","132.8462"
"1150","67.71744","120.9359"
"1151","66.03333","129.7702"
"1152","68.9826","136.9118"
"1153","68.60237","131.121"
"1154","66.8408","133.484"
"1155","68.03659","136.3871"
"1156","64.79586","131.4559"
"1157","70.55126","126.1986"
"1158","68.28166","115.046"
"1159","68.77574","130.3178"
"1160","67.09315","131.6954"
"1161","70.14303","135.6519"
"1162","65.46833","120.3029"
"1163","69.02275","129.1442"
"1164","74.24899","150.2167"
"1165","64.08575","120.2076"
"1166","67.57977","132.153"
"1167","69.19395","132.1247"
"1168","64.48615","119.5029"
"1169","68.75888","136.7629"
"1170","68.45184","147.7846"
"1171","66.44205","145.5992"
"1172","70.1756","124.9662"
"1173","67.1386","127.902"
"1174","66.91548","125.9147"
"1175","68.63357","109.6821"
"1176","66.95697","107.7733"
"1177","69.97351","134.1099"
"1178","66.92568","134.901"
"1179","68.76347","139.6364"
"1180","67.40692","127.0273"
"1181","65.74615","134.7717"
"1182","65.88357","99.97124"
"1183","66.77623","129.4522"
"1184","66.9622","129.3592"
"1185","63.46642","103.6594"
"1186","68.35224","115.7327"
"1187","64.43147","104.8874"
"1188","63.52175","131.0054"
"1189","66.86196","129.0709"
"1190","65.53651","102.5494"
"1191","71.82306","133.2257"
"1192","68.86538","146.3008"
"1193","70.79207","140.8125"
"1194","69.02139","132.4618"
"1195","67.3527","118.8437"
"1196","66.3294","133.4495"
"1197","67.75792","134.882"
"1198","68.64796","129.6789"
"1199","68.18784","136.7318"
"1200","71.53978","133.9981"
"1201","68.58959","128.1324"
"1202","71.33959","130.2482"
"1203","67.18757","130.2934"
"1204","67.70033","128.3208"
"1205","64.13048","134.0501"
"1206","69.90087","140.5808"
"1207","66.72044","115.1936"
"1208","69.3532","135.8445"
"1209","69.70788","142.8508"
"1210","67.73755","143.0931"
"1211","68.16879","114.9519"
"1212","71.94697","149.4261"
"1213","67.37481","132.0558"
"1214","65.34039","127.0174"
"1215","65.63768","103.3615"
"1216","68.91559","125.3216"
"1217","65.44571","130.6423"
"1218","68.11726","124.3662"
"1219","69.52284","140.6019"
"1220","69.40202","124.229"
"1221","70.00803","132.9642"
"1222","68.59817","130.2067"
"1223","64.76508","106.6241"
"1224","67.52805","108.9888"
"1225","66.71974","109.9473"
"1226","67.94808","124.363"
"1227","69.09682","131.5021"
"1228","70.04724","137.4264"
"1229","67.92097","116.0228"
"1230","67.99135","117.9061"
"1231","68.92023","116.7259"
"1232","66.75149","115.4633"
"1233","68.07152","129.9734"
"1234","68.75961","148.9128"
"1235","70.93048","126.0818"
"1236","68.29873","115.4952"
"1237","69.25316","158.7833"
"1238","68.39327","141.2064"
"1239","68.48007","129.838"
"1240","69.47286","137.0682"
"1241","66.33003","123.2428"
"1242","66.88679","117.9651"
"1243","65.20091","102.4998"
"1244","68.37273","130.6338"
"1245","67.10601","144.6224"
"1246","62.64242","100.1982"
"1247","69.06906","120.2937"
"1248","71.15727","144.3108"
"1249","68.93324","114.8805"
"1250","68.10686","141.5328"
"1251","64.45765","114.6963"
"1252","65.96736","121.6607"
"1253","68.73038","119.3241"
"1254","70.53564","135.206"
"1255","67.40711","115.9409"
"1256","66.11309","123.2264"
"1257","69.47433","133.0619"
"1258","70.95476","136.3442"
"1259","65.56715","124.1401"
"1260","65.49243","116.2944"
"1261","68.89342","133.1669"
"1262","67.59755","137.941"
"1263","66.1724","133.3173"
"1264","68.70371","114.2219"
"1265","65.47651","137.6516"
"1266","67.72604","131.5375"
"1267","70.02202","137.2221"
"1268","69.72107","135.1331"
"1269","67.90954","113.9257"
"1270","65.61306","132.5883"
"1271","71.40631","133.5753"
"1272","66.27843","106.7793"
"1273","65.0276","95.18466"
"1274","65.68922","114.2675"
"1275","66.85743","126.4804"
"1276","68.23","126.7087"
"1277","66.12036","110.9096"
"1278","71.32591","132.3678"
"1279","70.2075","133.7174"
"1280","71.03619","144.0125"
"1281","68.18528","129.9098"
"1282","68.99195","106.5697"
"1283","67.95745","121.9433"
"1284","69.49971","118.1623"
"1285","67.12538","106.6739"
"1286","67.75678","128.444"
"1287","67.67958","127.4595"
"1288","64.71984","102.93"
"1289","69.72873","127.8299"
"1290","68.50234","139.7868"
"1291","70.56446","133.2813"
"1292","66.58715","120.2949"
"1293","63.80202","102.4047"
"1294","66.38836","134.2056"
"1295","66.7895","121.4804"
"1296","66.99003","108.2574"
"1297","72.61998","145.8469"
"1298","67.80601","114.9258"
"1299","68.63913","124.6757"
"1300","65.81803","113.619"
"1301","66.5755","126.2651"
"1302","66.40067","124.0382"
"1303","66.75992","120.554"
"1304","69.02475","124.4235"
"1305","70.24902","130.1726"
"1306","70.18308","137.2733"
"1307","67.63509","126.9051"
"1308","66.43547","118.2885"
"1309","67.50559","119.6817"
"1310","68.19559","134.332"
"1311","66.32293","120.0364"
"1312","70.33673","140.2713"
"1313","67.9766","139.4025"
"1314","66.07451","105.1086"
"1315","68.00118","140.3289"
"1316","65.48497","139.7691"
"1317","66.99532","118.4896"
"1318","69.89331","121.8301"
"1319","68.03229","130.3482"
"1320","70.00989","138.2214"
"1321","66.91337","119.9847"
"1322","71.43101","141.5275"
"1323","64.42386","128.0746"
"1324","68.63254","122.6639"
"1325","70.14808","135.5841"
"1326","69.94628","158.7993"
"1327","66.40808","103.1971"
"1328","65.27161","122.9332"
"1329","67.02796","119.343"
"1330","66.333","139.5722"
"1331","70.05322","124.1145"
"1332","71.49315","132.5483"
"1333","67.11911","116.0712"
"1334","72.52115","162.8737"
"1335","68.59945","131.1394"
"1336","66.72202","124.8745"
"1337","68.33163","123.738"
"1338","66.52804","119.0115"
"1339","69.80841","135.4606"
"1340","70.18855","139.6563"
"1341","67.70646","120.3449"
"1342","66.73552","113.0404"
"1343","68.37589","115.658"
"1344","68.14008","128.6282"
"1345","65.33269","96.52385"
"1346","68.27634","122.6695"
"1347","69.17767","129.3968"
"1348","66.47919","128.8422"
"1349","66.27731","133.0853"
"1350","67.80211","130.1248"
"1351","72.66613","138.9119"
"1352","70.62111","138.9252"
"1353","67.45131","105.9085"
"1354","68.51925","135.4393"
"1355","72.05853","147.3129"
"1356","64.71472","108.7636"
"1357","66.49054","128.9625"
"1358","71.9151","147.7867"
"1359","68.37932","128.5716"
"1360","69.44208","127.4285"
"1361","65.67788","128.9123"
"1362","67.97944","123.3621"
"1363","68.18702","122.0501"
"1364","67.96766","159.6644"
"1365","67.69418","121.5022"
"1366","66.85727","124.3686"
"1367","68.50423","130.5608"
"1368","66.46892","117.7781"
"1369","70.53609","147.1473"
"1370","68.60163","128.6512"
"1371","67.13712","115.6854"
"1372","63.82574","104.102"
"1373","67.39413","122.4406"
"1374","71.3131","124.6131"
"1375","67.98003","100.4089"
"1376","67.8037","131.8038"
"1377","71.05584","134.7575"
"1378","70.6785","148.5516"
"1379","69.45454","151.3435"
"1380","67.75404","121.4032"
"1381","66.37759","132.7138"
"1382","66.90907","118.1243"
"1383","67.36022","120.412"
"1384","70.03559","141.4458"
"1385","74.19488","129.0597"
"1386","68.44192","129.3121"
"1387","68.86465","148.5716"
"1388","66.41874","112.319"
"1389","68.58215","130.0932"
"1390","69.01529","123.1712"
"1391","64.12752","99.36058"
"1392","72.58824","139.1404"
"1393","69.53845","131.9771"
"1394","69.32255","127.7025"
"1395","67.26117","136.8449"
"1396","68.8089","126.4916"
"1397","65.83333","111.1847"
"1398","69.14631","128.5255"
"1399","66.76436","123.1419"
"1400","68.10866","141.374"
"1401","66.52579","127.0178"
"1402","66.72267","118.0513"
"1403","66.66847","115.3536"
"1404","66.13808","136.9275"
"1405","68.04169","126.5685"
"1406","67.37032","129.216"
"1407","68.37927","142.1694"
"1408","68.64261","136.578"
"1409","67.06567","121.962"
"1410","69.29222","146.9053"
"1411","69.97624","142.657"
"1412","68.36664","140.2292"
"1413","68.2079","109.8398"
"1414","67.34824","134.8916"
"1415","65.91384","127.6066"
"1416","67.37608","108.9719"
"1417","70.77374","138.4284"
"1418","72.8469","151.4509"
"1419","64.95583","130.0036"
"1420","68.67514","113.0897"
"1421","68.73548","129.1464"
"1422","67.33471","133.1919"
"1423","66.68746","124.866"
"1424","65.85168","121.4815"
"1425","70.81582","137.8631"
"1426","65.09564","125.8314"
"1427","70.61931","135.3299"
"1428","67.96031","107.3931"
"1429","70.68803","144.1915"
"1430","66.34093","100.5991"
"1431","71.98092","130.1721"
"1432","70.17314","140.8988"
"1433","70.63179","143.6734"
"1434","64.87469","90.29334"
"1435","69.62426","130.4148"
"1436","65.17407","123.8754"
"1437","69.09608","154.0757"
"1438","71.81975","137.4948"
"1439","68.66104","141.8174"
"1440","67.17895","126.8401"
"1441","68.00257","131.9545"
"1442","70.77144","120.9803"
"1443","68.82564","119.7816"
"1444","70.04554","127.7472"
"1445","68.95339","134.2469"
"1446","64.41355","108.5235"
"1447","63.82854","125.0611"
"1448","68.3559","123.0197"
"1449","69.25516","129.8861"
"1450","73.38109","154.8178"
"1451","69.36199","151.9248"
"1452","70.71977","135.6969"
"1453","67.59075","127.2047"
"1454","70.98644","137.876"
"1455","67.73825","124.4771"
"1456","71.10527","154.6002"
"1457","71.95975","134.0699"
"1458","65.74155","117.4639"
"1459","65.64344","128.3519"
"1460","68.37038","118.1031"
"1461","70.50701","127.8238"
"1462","66.43263","129.914"
"1463","66.60278","131.3221"
"1464","68.03472","128.1544"
"1465","69.83384","122.8347"
"1466","68.22043","143.5868"
"1467","67.78035","106.5681"
"1468","67.1894","124.9457"
"1469","66.17013","113.6761"
"1470","65.98555","105.4988"
"1471","70.37458","125.3804"
"1472","66.98272","120.0159"
"1473","69.07135","135.0513"
"1474","64.39778","112.0501"
"1475","70.30031","126.6445"
"1476","68.46686","126.7371"
"1477","68.07287","138.6844"
"1478","69.65267","143.346"
"1479","67.85116","124.6758"
"1480","68.81195","119.2154"
"1481","68.88093","129.5162"
"1482","71.2914","141.2136"
"1483","64.93822","124.9304"
"1484","64.39593","117.6936"
"1485","67.61191","128.117"
"1486","65.36431","125.507"
"1487","68.57192","139.9115"
"1488","69.63015","132.5572"
"1489","64.66196","129.5233"
"1490","71.18005","139.3905"
"1491","65.6959","121.712"
"1492","66.05318","122.7607"
"1493","67.04924","117.4026"
"1494","68.42541","135.9146"
"1495","68.54306","123.838"
"1496","65.95454","102.8468"
"1497","66.95297","119.3281"
"1498","64.91704","104.4281"
"1499","66.59452","129.2376"
"1500","68.17706","138.2296"
"1501","69.573","138.6461"
"1502","71.65878","130.4121"
"1503","65.06775","124.4317"
"1504","66.85523","127.9011"
"1505","67.84366","125.2683"
"1506","69.22848","121.1672"
"1507","69.75159","128.1437"
"1508","67.48764","121.494"
"1509","68.12465","129.3746"
"1510","68.50207","127.4765"
"1511","67.50188","113.1406"
"1512","68.83511","132.5812"
"1513","65.40895","110.5741"
"1514","68.31175","139.194"
"1515","68.78411","128.757"
"1516","65.39974","132.9714"
"1517","66.754","125.0153"
"1518","65.37482","95.80713"
"1519","70.65043","152.9084"
"1520","70.97634","121.217"
"1521","66.75895","127.448"
"1522","66.26857","120.2754"
"1523","67.34174","127.4945"
"1524","67.39093","111.026"
"1525","71.04158","153.5447"
"1526","63.7418","110.9415"
"1527","66.91954","121.0967"
"1528","65.84956","123.5086"
"1529","67.03723","116.363"
"1530","67.92717","134.9384"
"1531","66.72742","113.8451"
"1532","66.34696","113.0531"
"1533","66.53015","127.5692"
"1534","68.60951","125.1506"
"1535","66.11208","115.4493"
"1536","67.01143","138.9409"
"1537","70.45763","133.292"
"1538","65.3277","130.5079"
"1539","67.28212","114.2578"
"1540","70.37548","137.6167"
"1541","68.04608","114.5218"
"1542","70.36839","139.4884"
"1543","68.38089","124.6962"
"1544","67.78852","130.045"
"1545","69.77907","141.782"
"1546","69.59613","125.4556"
"1547","67.9806","119.1796"
"1548","65.84256","107.0361"
"1549","66.99247","125.3591"
"1550","63.54764","115.7565"
"1551","71.50943","128.7986"
"1552","69.94093","129.3747"
"1553","71.21029","145.662"
"1554","71.56281","123.6062"
"1555","65.31159","124.6278"
"1556","65.18491","122.7439"
"1557","65.25283","120.2892"
"1558","67.46596","128.6295"
"1559","67.27426","111.5271"
"1560","64.97376","117.7437"
"1561","64.60687","109.4645"
"1562","69.736","132.9405"
"1563","67.7749","124.1881"
"1564","69.30528","136.8094"
"1565","71.38338","143.1901"
"1566","65.60915","117.3002"
"1567","66.23041","130.8166"
"1568","66.53307","137.4417"
"1569","67.51649","128.97"
"1570","67.72325","114.6422"
"1571","68.57113","138.4685"
"1572","66.23808","123.19"
"1573","67.75308","121.9934"
"1574","68.2829","149.3778"
"1575","68.40175","137.21"
"1576","66.09433","138.6653"
"1577","70.03545","118.8309"
"1578","65.46717","116.7297"
"1579","66.46693","131.5675"
"1580","67.85512","129.5762"
"1581","70.36596","131.4946"
"1582","68.09483","125.1984"
"1583","70.06267","131.8467"
"1584","67.65661","121.0286"
"1585","69.08508","121.8685"
"1586","68.40932","147.9118"
"1587","69.12972","130.6309"
"1588","67.97094","139.9751"
"1589","67.62895","126.6522"
"1590","66.80442","116.7992"
"1591","68.57388","132.4308"
"1592","67.45375","130.6493"
"1593","68.6366","132.6351"
"1594","65.92344","124.4934"
"1595","70.69799","129.6396"
"1596","68.09362","131.2952"
"1597","69.50493","121.3845"
"1598","67.03953","116.8423"
"1599","69.04839","143.4353"
"1600","70.66314","140.0996"
"1601","67.94574","127.1524"
"1602","68.5127","116.4033"
"1603","68.81282","145.5938"
